Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
21,9,2020,16,26,1,EXP,78.93,141,1.78,NF,92,117,96,53,19,4,0,0,0,188,0,0,170,0,0,11,10,12941,104,116
21,9,2020,16,36,18,EXP,71.75,185,2.57,NF,67,133,104,62,11,2,2,0,0,242,0,0,219,0,0,14,5,8604,128,139
21,9,2020,16,40,40,EXP,71.46,175,2.44,NF,62,138,109,60,10,2,0,0,0,230,0,0,207,0,0,15,12,9924,113,123
21,9,2020,16,52,21,EXP,67.93,157,2.31,NF,75,118,114,54,19,1,0,0,0,202,0,0,188,0,0,14,11,8350,116,128
21,9,2020,21,39,26,EXP,72.16,165,2.28,NF,68,139,107,47,17,2,1,0,0,228,0,0,206,0,0,15,8,9002,113,125
21,9,2020,21,47,22,EXP,73.57,146,1.98,NF,69,146,93,43,25,4,1,0,0,224,0,0,192,0,0,18,18,8586,114,124
21,9,2020,21,50,12,EXP,64.59,145,2.24,NF,84,125,93,60,16,3,0,0,0,194,0,0,178,0,0,10,10,7173,105,110
21,9,2020,21,55,32,EXP,77.39,197,2.54,NF,57,134,117,51,19,3,0,0,0,261,0,0,240,0,0,15,11,8649,130,140
22,9,2020,13,51,47,EXP,68.11,171,2.51,NF,67,131,106,61,16,0,0,0,0,224,0,0,205,0,0,14,11,8179,125,131
22,9,2020,13,55,9,EXP,68.27,169,2.47,NF,77,123,101,61,15,4,0,0,0,230,0,0,209,0,0,14,11,7735,117,129
22,9,2020,13,58,26,EXP,74.58,179,2.40,NF,56,140,116,47,19,2,1,0,0,258,0,0,230,0,0,18,17,8567,126,138
22,9,2020,14,35,46,EXP,62.63,160,2.55,NF,74,139,98,50,18,0,1,1,0,215,0,0,199,0,0,15,11,7818,116,123
22,9,2020,14,39,36,EXP,63.73,180,2.82,NF,69,147,101,44,14,6,0,0,0,225,0,0,211,0,0,11,8,7668,116,123
22,9,2020,14,49,34,EXP,76.00,179,2.35,NF,66,135,93,71,13,3,0,0,0,240,0,0,215,0,0,13,10,8628,118,133
22,9,2020,15,7,36,EXP,70.67,173,2.44,NF,61,141,113,44,19,3,0,0,0,243,0,0,216,0,0,17,10,8456,120,125
22,9,2020,15,27,29,EXP,67.08,139,2.07,NF,81,107,114,67,10,2,0,0,0,206,0,0,184,0,0,15,15,8059,104,111
22,9,2020,18,55,28,EXP,78.67,147,1.86,NF,82,131,101,45,15,6,1,0,0,216,0,0,189,0,0,13,17,10363,110,118
22,9,2020,18,59,47,EXP,67.67,174,2.57,NF,67,145,103,44,15,4,2,1,0,227,0,0,205,0,0,16,14,8145,119,126
22,9,2020,19,4,16,EXP,81.22,200,2.46,NF,79,107,115,60,18,2,0,0,0,248,0,0,226,0,0,10,6,9736,127,141
23,9,2020,12,43,50,EXP,75.68,165,2.18,NF,67,129,116,48,16,5,0,0,0,236,0,0,213,0,0,18,11,8828,116,126
23,9,2020,12,50,21,EXP,77.91,199,2.55,NF,56,139,127,40,15,4,0,0,0,274,0,0,244,0,0,15,9,8815,127,138
23,9,2020,12,56,23,EXP,63.13,161,2.55,NF,76,134,110,38,18,4,1,0,0,199,0,0,182,0,0,10,11,8127,108,119
23,9,2020,13,26,29,EXP,72.14,191,2.64,NF,73,123,112,51,21,1,0,0,0,246,0,0,228,0,0,10,7,8804,123,132
23,9,2020,19,15,4,EXP,69.53,160,2.30,NF,79,116,113,59,8,6,0,0,0,213,0,0,192,0,0,12,8,7708,111,126
23,9,2020,19,41,6,EXP,69.16,158,2.28,NF,66,120,128,47,17,3,0,0,0,219,0,0,204,0,0,16,19,7586,122,125
24,9,2020,17,4,0,EXP,62.62,158,2.52,NF,85,99,119,59,17,2,0,0,0,206,0,0,189,0,0,12,7,7767,110,125
24,9,2020,17,8,39,EXP,67.84,173,2.55,NF,77,127,108,46,18,5,0,0,0,225,0,0,206,0,0,12,7,7921,111,123
24,9,2020,17,14,45,EXP,68.27,161,2.35,NF,72,142,100,46,16,4,0,1,0,207,0,0,188,0,0,13,11,7983,113,121
24,9,2020,18,26,40,EXP,68.60,181,2.63,NF,71,132,111,46,19,2,0,0,0,234,0,0,208,0,0,11,9,8295,118,126
24,9,2020,19,22,50,EXP,60.62,141,2.32,NF,77,138,100,42,20,3,1,0,0,210,0,0,188,0,0,17,16,7462,104,108
24,9,2020,19,36,13,EXP,82.90,184,2.21,NF,69,122,116,55,17,2,0,0,0,240,0,0,216,0,0,12,7,9803,125,141
24,9,2020,21,0,14,EXP,77.54,182,2.34,NF,68,136,112,50,13,2,0,0,0,249,0,0,223,0,0,15,10,9741,116,124
24,9,2020,21,6,9,EXP,65.95,181,2.74,NF,64,135,120,47,14,1,0,0,0,252,0,0,221,0,0,16,7,8345,125,135
24,9,2020,21,8,3,EXP,69.46,157,2.26,NF,64,144,100,56,15,2,0,0,0,231,0,0,200,0,0,19,17,9043,120,128
25,9,2020,12,18,50,EXP,66.01,137,2.07,NF,84,122,104,57,12,2,0,0,0,192,0,0,172,0,0,15,12,8255,107,113
25,9,2020,12,48,46,EXP,59.01,142,2.40,NF,84,123,95,58,17,4,0,0,0,190,0,0,175,0,0,12,9,8255,109,112
25,9,2020,18,30,58,EXP,66.76,158,2.36,NF,82,127,98,54,14,4,2,0,0,215,0,0,192,0,0,13,12,7881,108,115
25,9,2020,18,43,31,EXP,58.30,141,2.41,NF,102,126,74,51,26,1,1,0,0,184,0,0,165,0,0,11,11,6762,95,103
26,9,2020,15,48,34,EXP,97.27,194,1.99,Flag,50,152,113,46,16,4,0,0,0,89,71,130,77,68,79,15,11,9376,129,141
26,9,2020,15,51,56,EXP,81.07,191,2.35,Flag,64,151,100,55,6,5,0,0,0,95,57,118,86,51,63,9,7,8815,116,127
26,9,2020,16,8,20,EXP,77.79,183,2.35,Flag,63,132,114,53,15,3,1,0,0,164,41,73,139,36,36,12,9,9079,116,134
29,9,2020,13,15,4,EXP,78.42,164,2.09,Flag,79,131,104,47,14,6,0,0,0,184,15,29,168,13,16,14,11,9261,116,127
3,10,2020,22,16,0,EXP,80.84,199,2.46,Flag,57,138,119,49,14,4,0,0,0,170,29,41,159,26,34,16,7,8511,125,134
3,10,2020,22,23,1,EXP,69.28,160,2.30,Flag,67,140,106,47,18,3,0,0,0,137,23,45,119,22,35,18,13,7923,115,120
3,10,2020,22,27,29,EXP,76.47,195,2.55,Flag,64,135,112,55,11,2,2,0,0,167,20,49,153,19,30,12,10,8921,126,133
11,10,2020,19,27,0,EXP,81.83,200,2.44,Flag,60,132,121,55,8,5,0,0,0,185,20,28,168,19,26,15,8,8948,123,130
11,10,2020,21,6,16,EXP,66.41,144,2.16,Flag,86,120,93,56,21,4,1,0,0,163,17,23,146,14,13,13,14,7313,102,112
11,10,2020,21,18,34,EXP,87.21,156,1.78,Flag,64,133,116,47,16,4,1,0,0,157,23,34,140,22,27,15,20,10507,114,123
13,10,2020,23,31,50,EXP,70.93,148,2.08,Flag,81,141,95,44,14,4,2,0,0,132,16,32,125,16,25,13,14,7364,103,106
23,10,2020,21,16,6,EXP,85.23,188,2.20,Flag,61,118,133,62,6,1,0,0,0,151,36,78,138,30,34,12,12,9439,124,135
23,10,2020,21,27,44,EXP,96.31,189,1.96,Flag,68,121,126,45,16,4,1,0,0,136,45,104,120,43,58,13,10,10150,121,127
23,10,2020,21,33,35,EXP,81.74,168,2.05,Flag,61,149,102,46,18,5,0,0,0,95,50,86,88,46,60,18,8,8395,115,121
23,10,2020,21,44,23,EXP,87.28,167,1.91,Flag,68,129,111,55,13,5,0,0,0,134,34,61,123,33,38,13,14,9097,119,126
25,10,2020,12,34,29,EXP,66.31,155,2.33,Flag,87,119,102,46,20,7,0,0,0,177,9,12,163,7,9,11,13,7395,104,117
25,10,2020,18,41,31,EXP,73.01,153,2.09,Flag,89,112,106,51,18,4,1,0,0,146,13,30,136,13,19,11,14,7888,114,124
25,10,2020,18,54,41,EXP,68.69,162,2.35,Flag,70,148,92,45,18,7,1,0,0,113,28,73,105,27,47,15,12,7725,109,120
25,10,2020,19,3,51,EXP,70.33,148,2.10,Flag,83,124,105,50,16,3,0,0,0,154,19,43,140,18,22,13,14,7732,108,114
29,10,2020,13,12,28,EXP,77.81,179,2.30,Flag,54,124,132,59,11,1,0,0,0,169,24,37,157,24,28,18,9,7923,123,130
29,10,2020,13,15,15,EXP,75.58,169,2.23,Flag,72,129,115,47,15,1,2,0,0,156,18,54,138,17,27,14,12,7950,120,129
29,10,2020,18,39,21,EXP,65.88,148,2.24,Flag,80,120,117,47,15,2,0,0,0,146,16,40,131,16,26,15,11,7109,103,116
30,10,2020,21,11,26,EXP,112.69,194,1.72,Flag,60,136,118,51,15,0,1,0,0,169,18,48,155,16,27,12,12,12756,126,136
31,10,2020,18,41,2,EXP,74.01,181,2.44,Flag,74,120,121,49,15,2,0,0,0,164,28,63,143,27,32,12,6,8436,114,123
31,10,2020,18,50,44,EXP,70.42,154,2.18,Flag,77,121,99,58,22,4,0,0,0,163,25,40,142,23,24,14,12,8175,113,121
2,11,2020,12,17,50,EXP,63.63,151,2.37,NF,77,122,111,53,16,2,0,0,0,207,0,0,187,0,0,14,14,8242,105,112
2,11,2020,12,25,15,EXP,85.04,204,2.39,NF,46,143,131,43,16,2,0,0,0,267,0,0,243,0,0,14,10,9997,138,143
2,11,2020,12,35,42,EXP,66.98,174,2.59,Flag,66,150,94,53,11,7,0,0,0,137,33,56,126,33,34,14,13,7755,113,126
3,11,2020,16,26,10,EXP,81.02,185,2.28,Flag,56,145,118,45,12,4,0,1,0,204,15,31,181,14,20,14,11,9317,120,127
6,11,2020,22,16,12,EXP,78.10,206,2.63,Flag,53,138,121,60,9,0,0,0,0,199,22,32,185,21,26,13,7,9068,127,141
6,11,2020,22,33,5,EXP,78.91,180,2.28,Flag,66,141,96,59,16,2,1,0,0,146,20,49,132,18,29,11,9,7638,119,130
6,11,2020,22,36,59,EXP,75.58,165,2.18,Flag,62,142,118,43,15,0,1,0,0,144,22,53,130,22,36,19,11,7949,118,125
6,11,2020,22,48,23,EXP,75.25,162,2.15,Flag,71,136,107,48,15,4,0,0,0,173,15,26,156,15,20,13,11,8035,119,126
6,11,2020,22,50,41,EXP,68.61,164,2.39,Flag,83,121,96,63,16,2,0,0,0,149,18,26,139,15,21,11,10,6889,117,125
6,11,2020,22,52,42,EXP,70.20,145,2.06,Flag,87,110,114,48,16,6,0,0,0,148,14,35,132,14,22,12,9,7450,102,109
9,11,2020,15,35,50,EXP,73.20,162,2.21,Flag,72,132,104,54,15,4,0,0,0,151,19,24,143,19,21,13,14,7697,112,122
9,11,2020,15,59,58,EXP,69.27,153,2.20,Flag,78,136,85,64,15,3,0,0,0,147,22,31,132,22,20,14,12,7147,108,113
9,11,2020,16,18,40,EXP,68.04,149,2.18,Flag,98,119,92,49,15,6,2,0,0,146,14,18,133,14,16,8,11,8060,105,108
9,11,2020,21,37,31,EXP,68.85,153,2.22,Flag,77,143,88,56,12,4,1,0,0,137,26,43,126,26,33,14,9,7296,112,116
9,11,2020,23,20,42,EXP,80.24,202,2.51,Flag,55,130,123,60,10,3,0,0,0,203,17,27,186,16,19,15,7,8955,131,143
9,11,2020,23,38,34,EXP,67.06,161,2.40,Flag,78,118,116,48,19,2,0,0,0,159,14,23,149,14,20,14,9,7561,114,126
10,11,2020,15,57,58,EXP,81.51,221,2.71,Flag,47,151,109,61,11,1,1,0,0,159,35,61,144,34,47,14,8,8885,129,145
10,11,2020,20,43,44,EXP,93.67,153,1.63,Flag,62,140,112,50,13,3,1,0,0,127,30,51,117,29,38,18,15,11072,112,123
11,11,2020,16,38,40,EXP,81.84,201,2.45,Flag,52,144,114,60,10,1,0,0,0,131,34,66,123,32,44,12,10,8688,127,138
11,11,2020,17,35,55,EXP,74.83,180,2.40,Flag,70,130,99,68,10,2,2,0,0,154,26,41,138,26,34,13,11,8383,120,125
11,11,2020,17,38,48,EXP,73.97,158,2.13,Flag,72,121,105,67,13,3,0,0,0,145,18,25,135,18,23,14,13,9165,118,122
11,11,2020,18,8,47,EXP,70.38,172,2.44,Flag,70,129,112,47,18,4,1,0,0,130,25,40,123,22,30,14,10,7528,113,126
11,11,2020,18,12,57,EXP,76.27,172,2.25,Flag,72,134,89,62,20,3,1,0,0,135,22,44,123,22,38,14,11,8556,119,134
11,11,2020,21,44,17,EXP,72.68,153,2.10,Flag,68,126,112,57,17,1,0,0,0,131,32,44,121,27,35,18,13,7574,104,113
11,11,2020,21,53,45,EXP,75.88,172,2.26,Flag,73,137,104,38,26,3,0,0,0,152,20,40,140,20,31,15,7,8728,112,120
12,11,2020,12,54,7,EXP,77.41,148,1.91,Flag,76,123,100,61,18,3,0,0,0,150,20,26,136,19,25,18,20,8693,109,120
12,11,2020,13,6,53,EXP,82.98,186,2.24,Flag,75,125,101,57,18,4,1,0,0,157,26,39,143,23,29,10,7,8537,117,124
12,11,2020,13,20,54,EXP,67.15,144,2.14,Flag,81,137,91,51,13,8,0,0,0,139,14,26,127,14,19,12,13,7026,102,109
12,11,2020,16,51,32,EXP,81.46,156,1.91,Flag,69,137,110,46,18,1,0,0,0,123,21,36,116,20,31,15,15,11313,109,117
12,11,2020,16,53,0,EXP,72.11,184,2.55,Flag,68,128,102,65,16,2,0,0,0,172,18,26,159,18,21,12,8,7921,126,137
12,11,2020,16,55,50,EXP,71.98,163,2.26,Flag,68,139,101,57,13,3,0,0,0,165,18,30,151,18,22,13,11,8999,121,128
12,11,2020,16,57,0,EXP,67.07,154,2.29,Flag,86,122,96,59,10,6,2,0,0,128,19,36,119,19,28,11,9,7174,106,110
12,11,2020,17,12,21,EXP,75.68,156,2.06,Flag,75,131,104,57,10,3,1,0,0,137,22,39,125,21,30,14,14,8902,109,113
12,11,2020,19,25,23,EXP,81.06,194,2.39,Flag,62,141,99,58,17,4,0,0,0,147,26,45,144,26,35,11,9,9275,131,139
13,11,2020,12,45,23,EXP,78.40,162,2.06,Flag,67,127,118,43,22,4,0,0,0,128,32,50,117,30,39,19,16,7935,125,137
13,11,2020,12,56,52,EXP,67.49,142,2.10,Flag,84,133,97,44,20,2,1,0,0,123,22,39,112,21,30,13,12,7594,100,109
14,11,2020,13,16,53,EXP,88.09,193,2.19,Flag,53,125,133,55,14,1,0,0,0,189,24,38,169,24,27,17,11,9759,125,144
14,11,2020,13,22,19,EXP,84.77,190,2.24,Flag,67,128,115,48,19,4,0,0,0,146,30,56,133,28,42,12,9,9217,119,127
14,11,2020,13,32,25,EXP,75.70,174,2.29,Flag,72,125,105,59,14,6,0,0,0,168,15,34,155,15,22,14,9,8432,118,126
14,11,2020,13,38,3,EXP,76.52,179,2.33,Flag,68,126,109,55,21,2,0,0,0,181,20,32,165,20,25,17,13,9206,122,136
14,11,2020,13,40,9,EXP,79.23,192,2.42,Flag,63,124,126,57,9,1,1,0,0,178,20,41,164,19,28,15,10,8739,129,138
14,11,2020,17,59,44,EXP,80.61,185,2.29,Flag,56,154,105,46,17,3,0,0,0,173,25,42,155,25,31,16,8,9246,121,127
14,11,2020,18,1,0,EXP,69.58,188,2.70,Flag,91,121,93,49,24,3,0,0,0,162,12,29,152,11,21,6,9,7863,114,125
15,11,2020,22,23,5,EXP,74.21,170,2.29,Flag,72,125,106,49,25,4,0,0,0,150,20,34,137,19,24,12,9,9627,118,127
15,11,2020,22,36,34,EXP,85.75,200,2.33,Flag,72,120,108,52,26,3,0,0,0,181,25,32,168,25,27,12,6,9799,129,142
15,11,2020,22,53,28,EXP,69.32,160,2.30,Flag,86,123,103,50,15,3,1,0,0,133,24,42,118,23,25,11,9,7289,104,117
18,11,2020,14,2,10,EXP,78.47,182,2.31,Flag,60,138,104,68,9,2,0,0,0,170,17,43,154,17,30,13,12,8753,125,134
18,11,2020,14,4,2,EXP,67.89,156,2.29,Flag,67,124,122,55,12,1,0,0,0,150,20,34,143,19,25,14,17,7980,113,128
18,11,2020,14,29,35,EXP,65.91,151,2.29,Flag,80,129,90,60,17,3,2,0,0,139,12,29,127,12,20,12,9,7818,110,118
19,11,2020,23,46,39,EXP,75.63,201,2.65,Flag,53,143,120,49,12,4,0,0,0,177,18,41,160,17,27,13,9,8251,131,145
2,12,2020,15,27,45,EXP,77.46,186,2.40,Flag,72,128,105,53,20,3,0,0,0,170,20,33,157,20,24,13,5,7858,118,130
2,12,2020,19,54,7,EXP,65.51,166,2.53,Flag,77,130,105,45,19,5,0,0,0,159,15,19,149,14,17,13,8,7661,111,120
2,12,2020,20,1,29,EXP,80.86,181,2.23,Flag,82,123,102,48,21,4,1,0,0,165,24,42,151,23,29,11,6,8833,121,130
2,12,2020,20,6,36,EXP,75.45,193,2.55,Flag,58,141,110,54,15,3,0,0,0,180,17,36,159,17,28,13,7,8395,129,143
2,12,2020,20,11,58,EXP,59.06,150,2.53,Flag,80,118,110,60,11,2,0,0,0,174,5,9,159,5,7,13,12,6656,101,111
2,12,2020,20,16,28,EXP,80.37,160,1.99,Flag,69,134,102,48,21,6,1,0,0,188,9,15,164,9,14,17,7,8815,119,129
2,12,2020,20,54,42,EXP,73.81,168,2.27,Flag,64,126,119,54,17,1,0,0,0,190,23,32,169,22,22,20,15,8418,119,130
2,12,2020,20,58,23,EXP,78.17,214,2.73,Flag,47,156,110,55,9,4,0,0,0,173,18,42,158,18,33,12,9,8748,124,142
2,12,2020,23,42,44,EXP,83.50,177,2.11,Flag,69,117,124,53,13,3,1,1,0,195,13,20,174,11,16,16,9,9188,123,135
3,12,2020,20,13,0,EXP,83.41,196,2.34,Flag,53,135,128,50,12,2,1,0,0,180,22,46,165,22,31,16,10,10112,131,136
12,12,2020,13,42,47,EXP,80.92,193,2.38,Flag,65,128,111,56,15,6,0,0,0,206,13,18,189,13,15,12,10,9139,126,136
12,12,2020,13,52,22,EXP,69.09,165,2.38,Flag,82,114,110,55,17,2,1,0,0,179,14,26,157,13,19,14,9,7435,107,130
12,12,2020,14,5,4,EXP,67.29,138,2.05,Flag,94,105,106,56,17,3,0,0,0,121,14,29,112,14,22,11,8,8179,96,104
12,12,2020,19,4,17,EXP,68.35,181,2.64,Flag,71,124,114,54,11,4,2,1,0,176,15,27,162,14,20,13,8,7785,122,126
12,12,2020,19,32,20,EXP,72.12,176,2.44,Flag,66,138,101,52,20,3,1,0,0,184,14,21,165,14,18,13,9,8558,117,130
12,12,2020,19,46,12,EXP,57.36,125,2.17,Flag,81,129,111,39,17,4,0,0,0,106,16,32,99,15,25,13,14,6725,97,101
20,12,2020,14,50,29,EXP,78.32,178,2.27,Flag,69,126,109,54,20,2,1,0,0,167,18,31,156,18,21,13,9,8360,128,129
21,12,2020,3,44,4,EXP,72.15,170,2.35,Flag,56,142,115,52,11,3,2,0,0,176,21,43,158,19,28,16,16,8011,118,124
21,12,2020,3,49,46,EXP,72.06,169,2.34,Flag,76,111,111,67,11,5,0,0,0,200,8,10,183,7,6,14,9,8280,120,136
21,12,2020,12,27,12,EXP,64.44,154,2.38,Flag,86,117,107,55,13,0,3,0,0,141,13,23,133,13,17,12,11,6326,107,117
27,12,2020,16,4,29,EXP,74.12,158,2.13,Flag,77,120,109,59,11,3,2,0,0,168,19,32,153,18,17,15,9,8219,115,126
27,12,2020,16,6,53,EXP,74.04,169,2.28,Flag,76,136,99,52,10,8,0,0,0,142,27,48,132,26,32,13,12,8704,111,120
27,12,2020,16,20,27,EXP,70.02,142,2.02,Flag,94,99,115,53,16,3,0,1,0,127,19,32,117,19,25,11,13,7362,97,106
27,12,2020,20,45,19,EXP,66.61,161,2.41,Flag,78,112,117,51,19,4,0,0,0,133,18,31,127,18,25,12,11,7762,116,127
29,12,2020,20,18,30,EXP,68.89,162,2.35,Flag,68,131,119,43,19,0,1,0,0,153,19,30,141,18,25,15,11,7718,114,133
29,12,2020,20,20,42,EXP,73.86,147,1.99,Flag,87,124,96,56,13,5,0,0,0,136,24,26,125,23,23,14,9,7557,107,114
30,12,2020,18,10,2,EXP,76.36,182,2.38,Flag,72,130,103,57,17,1,1,0,0,178,20,43,164,18,25,13,7,8182,120,136
30,12,2020,18,56,39,EXP,76.51,186,2.43,Flag,57,146,118,46,10,2,2,0,0,143,26,56,135,25,39,15,12,8947,123,133
31,12,2020,19,24,34,EXP,60.76,142,2.33,Flag,75,132,106,50,13,4,1,0,0,164,11,21,148,10,16,18,14,6758,99,104
31,12,2020,19,26,33,EXP,68.58,175,2.55,Flag,73,122,119,50,15,2,0,0,0,170,16,28,152,16,21,10,9,7546,116,126
31,12,2020,19,32,5,EXP,75.48,165,2.18,Flag,63,140,103,53,14,7,1,0,0,167,23,30,154,21,24,18,19,8802,120,126
1,1,2021,14,50,42,EXP,71.10,172,2.41,Flag,50,150,121,43,15,2,0,0,0,141,30,57,127,28,42,23,12,8092,126,129
7,1,2021,12,0,3,EXP,75.67,161,2.12,Flag,72,143,105,33,18,10,0,0,0,129,33,48,116,29,34,15,13,7841,118,121
7,1,2021,23,13,38,EXP,73.04,168,2.30,Flag,65,136,112,53,13,2,0,0,0,155,20,38,138,19,29,14,8,8264,117,124
7,1,2021,23,24,45,EXP,70.76,156,2.20,Flag,79,131,99,51,16,4,1,0,0,133,25,44,121,20,29,13,10,8705,114,122
8,1,2021,0,54,45,EXP,68.87,160,2.32,Flag,74,134,95,57,16,4,1,0,0,156,14,26,149,13,21,13,16,8111,115,123
8,1,2021,18,49,57,EXP,68.46,155,2.26,Flag,70,141,96,57,15,2,0,0,0,137,18,31,122,18,26,14,16,7206,111,118
9,1,2021,13,44,17,EXP,75.16,163,2.16,Flag,70,133,103,55,15,3,2,0,0,162,27,39,146,25,29,16,13,8267,111,122
9,1,2021,22,30,13,EXP,78.75,183,2.32,Flag,68,127,105,55,21,4,1,0,0,161,21,35,154,21,29,13,11,8921,121,136
9,1,2021,22,43,29,EXP,79.42,169,2.12,Flag,68,138,107,49,16,2,0,1,0,125,39,65,114,39,44,17,15,8978,114,126
9,1,2021,22,53,43,EXP,70.58,160,2.26,Flag,70,136,112,44,15,3,0,1,0,97,34,61,88,33,46,15,9,7537,110,119
10,1,2021,1,34,23,EXP,73.85,199,2.69,Flag,67,131,112,48,20,2,1,0,0,165,18,42,156,16,27,10,9,8485,128,137
10,1,2021,1,36,5,EXP,79.59,208,2.61,Flag,51,137,124,58,10,1,0,0,0,150,28,71,141,28,45,14,8,9658,133,141
10,1,2021,2,6,15,EXP,83.96,205,2.44,Flag,57,137,111,56,19,1,0,0,0,144,30,70,133,28,47,13,6,9435,128,143
10,1,2021,8,49,7,EXP,83.19,181,2.17,Flag,62,121,138,47,10,3,0,0,0,160,28,51,147,27,36,15,13,8513,125,135
10,1,2021,13,16,28,EXP,69.35,142,2.04,Flag,91,116,100,52,19,2,1,0,0,149,10,14,140,9,11,11,10,6588,106,117
10,1,2021,13,23,14,EXP,71.44,180,2.51,Flag,66,127,124,45,15,3,1,0,0,164,25,47,154,23,29,13,11,7698,127,134
10,1,2021,13,41,55,EXP,70.80,177,2.50,Flag,85,127,90,55,22,2,0,0,0,157,17,32,143,17,23,6,9,7559,111,131
10,1,2021,13,48,21,EXP,67.40,166,2.46,Flag,68,141,105,45,19,2,1,0,0,125,28,55,112,27,36,14,9,7267,116,117
10,1,2021,18,37,58,EXP,75.99,169,2.22,Flag,76,122,99,64,15,4,0,1,0,164,19,41,145,18,26,12,10,8429,113,121
10,1,2021,18,41,0,EXP,76.28,188,2.46,Flag,75,131,95,58,18,4,0,0,0,143,25,52,135,23,33,9,6,7560,124,130
10,1,2021,18,48,33,EXP,74.06,177,2.38,Flag,84,113,107,57,18,2,0,0,0,159,25,43,142,23,29,11,9,8072,120,128
10,1,2021,19,1,22,EXP,68.03,153,2.24,Flag,80,131,98,47,22,3,0,0,0,136,18,35,127,17,27,14,11,7272,108,118
11,1,2021,2,58,4,EXP,69.67,153,2.19,Flag,79,129,95,59,17,2,0,0,0,120,24,51,112,23,31,14,14,7754,112,115
12,1,2021,22,52,9,EXP,65.68,162,2.46,Flag,81,135,103,48,9,4,1,0,0,127,26,45,117,23,33,11,11,7445,107,116
12,1,2021,23,5,53,EXP,80.01,190,2.37,Flag,61,121,138,43,14,4,0,0,0,175,33,49,158,29,32,15,3,8504,123,141
12,1,2021,23,17,58,EXP,82.51,190,2.30,Flag,61,129,102,66,19,4,0,0,0,123,54,83,110,48,55,17,7,8473,130,142
12,1,2021,23,35,23,EXP,85.83,139,1.61,Flag,81,127,101,46,23,3,0,0,0,138,20,32,122,19,27,17,18,10605,101,107
13,1,2021,15,13,50,EXP,67.18,149,2.21,Flag,77,122,110,50,21,1,0,0,0,163,12,21,150,12,15,12,16,7716,108,116
13,1,2021,20,9,8,EXP,64.78,144,2.22,Flag,85,121,94,61,17,3,0,0,0,146,14,23,132,13,19,15,16,7435,109,113
13,1,2021,20,11,59,EXP,70.61,150,2.12,Flag,77,115,104,70,12,3,0,0,0,143,24,46,126,22,30,14,12,7866,111,120
13,1,2021,20,17,46,EXP,74.29,188,2.53,Flag,73,117,115,59,14,3,0,0,0,177,18,37,163,18,25,11,7,8474,127,139
14,1,2021,1,16,50,EXP,63.29,149,2.35,Flag,103,111,93,49,19,5,1,0,0,113,19,43,102,18,29,9,11,6814,103,115
14,1,2021,14,51,37,EXP,78.34,178,2.27,Flag,70,130,114,49,14,2,2,0,0,126,35,69,114,33,44,13,10,8268,120,120
14,1,2021,21,35,46,EXP,71.57,176,2.45,Flag,63,145,116,39,13,5,0,0,0,118,28,68,107,27,50,15,19,8362,121,135
14,1,2021,21,56,15,EXP,72.37,169,2.33,Flag,75,121,112,56,13,4,0,0,0,184,10,21,173,10,16,15,8,8076,120,133
14,1,2021,21,58,32,EXP,73.05,156,2.13,Flag,69,140,106,43,18,5,0,0,0,141,21,36,132,20,27,16,15,9059,110,117
14,1,2021,22,28,43,EXP,60.80,164,2.69,Flag,74,115,114,58,17,2,1,0,0,123,21,51,116,21,41,16,10,7476,115,125
14,1,2021,22,35,57,EXP,73.48,171,2.32,Flag,62,137,121,43,15,3,0,0,0,132,27,60,125,27,36,14,12,8764,113,130
15,1,2021,0,35,16,EXP,79.97,153,1.91,Flag,89,119,100,51,14,8,0,0,0,125,24,36,116,23,24,12,13,9171,108,112
15,1,2021,0,40,19,EXP,77.08,179,2.32,Flag,68,122,126,43,19,2,1,0,0,171,22,33,159,19,24,13,6,8500,119,130
15,1,2021,0,45,29,EXP,69.97,188,2.68,Flag,58,140,117,57,8,1,0,0,0,162,21,47,146,21,32,14,9,8332,119,126
15,1,2021,0,48,1,EXP,63.24,126,1.99,Flag,96,126,87,50,16,5,1,0,0,126,12,23,119,12,16,11,14,6888,100,108
15,1,2021,0,50,7,EXP,68.32,154,2.25,Flag,73,126,111,48,17,6,0,0,0,145,17,35,137,15,24,15,16,8289,112,115
15,1,2021,15,3,57,EXP,67.35,174,2.58,Flag,72,136,111,46,12,4,0,0,0,145,22,35,134,21,27,11,9,7682,115,127
15,1,2021,15,19,9,EXP,69.48,161,2.31,Flag,80,123,104,47,25,2,0,0,0,123,22,45,108,22,35,11,14,7622,112,123
15,1,2021,16,17,48,EXP,65.90,153,2.32,Flag,91,122,87,58,19,4,0,0,0,164,8,8,156,8,7,9,10,7163,106,120
15,1,2021,16,31,59,EXP,63.90,141,2.20,Flag,92,116,91,61,17,3,1,0,0,159,6,14,143,6,9,11,11,6608,105,114
15,1,2021,21,52,29,EXP,75.66,150,1.98,Flag,79,120,100,59,20,3,0,0,0,171,15,22,159,13,17,17,12,9331,115,118
15,1,2021,22,11,20,EXP,75.68,164,2.16,Flag,67,128,97,75,12,2,0,0,0,154,21,36,142,21,22,15,11,7985,119,131
